percent_race_one_race_asian,percent_race_one_race_black_or_african_american,percent_race_one_race_native_hawaiian_and_other_pacific_islander,geographic_area_name,percent_race_one_race_white,Year,percent_hispanic_or_latino
0.4,24.9,0.0,"Texarkana, TX",70.1,2014,5.6
0.3,9.0,0.0,"The Villages, FL",88.3,2014,5.6
1.7,13.7,0.0,"Toledo, OH",78.5,2014,6.5
0.7,6.3,0.0,"Topeka, KS",85.6,2014,9.6
2.0,2.5,0.0,"Torrington, CT",92.3,2014,5.5
0.7,1.1,0.0,"Traverse City, MI",94.9,2014,2.9
10.1,20.5,0.0,"Trenton, NJ",64.1,2014,16.6
1.4,0.2,0.2,"Truckee, CA",92.5,2014,9.2
2.7,3.4,0.2,"Tucson, AZ",77.4,2014,36.1
0.1,2.2,0.0,"Tullahoma, TN",90.8,2014,3.2
2.0,7.9,0.1,"Tulsa, OK",71.9,2014,9.1
0.4,23.7,0.0,"Tupelo, MS",73.6,2014,1.9
1.3,33.8,0.0,"Tuscaloosa, AL",62.9,2014,2.9
1.6,0.5,0.1,"Twin Falls, ID",93.2,2014,19.4
1.5,17.8,0.4,"Tyler, TX",77.1,2014,18.7
1.9,0.7,0.2,"Ukiah, CA",84.1,2014,24.1
42.5,2.7,9.8,"Urban Honolulu, HI",21.7,2014,9.5
3.0,5.3,0.0,"Utica, NY",88.6,2014,4.6
1.3,36.0,0.1,"Valdosta, GA",60.3,2014,5.5
15.7,14.0,0.8,"Vallejo, CA",54.3,2014,25.6
1.3,5.6,0.0,"Victoria, TX",87.9,2014,44.7
1.2,19.5,0.0,"Vineland, NJ",61.9,2014,29.3
3.8,30.8,0.1,"Virginia Beach, VA",59.6,2014,6.3
3.3,1.7,0.0,"Visalia, CA",82.5,2014,62.9
1.2,14.9,0.0,"Waco, TX",76.4,2014,25.2
1.2,1.8,0.1,"Walla Walla, WA",84.7,2014,20.2
2.1,30.7,0.0,"Warner Robins, GA",61.3,2014,6.5
1.4,0.8,0.0,"Warsaw, IN",92.1,2014,8.0
9.9,25.2,0.1,"Washington, DC",55.8,2014,15.1
1.7,7.0,0.0,"Waterloo, IA",87.6,2014,3.4
0.7,1.0,0.0,"Watertown, WI",93.1,2014,6.9
2.0,5.1,0.0,"Watertown, NY",85.7,2014,7.3
5.7,0.8,0.0,"Wausau, WI",91.4,2014,2.6
0.2,3.7,0.0,"Weirton, WV",93.5,2014,1.3
0.9,0.3,0.1,"Wenatchee, WA",85.7,2014,28.4
0.5,3.6,0.0,"Wheeling, WV",94.2,2014,1.1
1.0,1.1,0.0,"Whitewater, WI",94.0,2014,11.1
3.6,7.8,0.0,"Wichita, KS",82.3,2014,12.4
1.9,9.1,0.0,"Wichita Falls, TX",79.6,2014,16.8
0.7,4.5,0.0,"Williamsport, PA",91.0,2014,2.0
1.1,15.1,0.0,"Wilmington, NC",79.8,2014,5.6
0.9,39.7,0.0,"Wilson, NC",51.0,2014,10.1
1.4,5.1,0.0,"Winchester, VA",89.8,2014,7.7
1.5,17.6,0.0,"Winston, NC",75.9,2014,10.0
2.1,0.4,0.0,"Wisconsin Rapids, WI",95.0,2014,2.7
0.9,1.9,0.0,"Wooster, OH",95.3,2014,1.8
4.1,4.4,0.0,"Worcester, MA",85.9,2014,10.6
0.9,0.7,0.2,"Yakima, WA",79.6,2014,47.7
1.4,5.7,0.1,"York, PA",88.9,2014,6.5
0.7,11.0,0.0,"Youngstown, OH",85.7,2014,3.1
10.7,2.6,0.5,"Yuba City, CA",71.4,2014,28.7
1.2,2.3,0.0,"Yuma, AZ",78.5,2014,61.7
0.4,2.4,0.0,"Zanesville, OH",92.3,2014,1.0
5.2,12.7,0.2,,73.4,2014,17.3
0.7,53.9,0.0,"Albany, GA",43.1,2015,2.7
1.0,0.1,0.1,"Albany, OR",91.9,2015,8.7
4.3,7.5,0.0,"Albany, NY",83.4,2015,5.0
0.0,2.7,0.1,"Albertville, AL",93.8,2015,13.0
2.0,2.9,0.1,"Albuquerque, NM",71.6,2015,48.3
0.4,30.9,0.0,"Alexandria, LA",65.9,2015,3.3
3.0,5.2,0.1,"Allentown, PA",84.2,2015,15.6
0.8,1.2,0.0,"Altoona, PA",94.9,2015,1.2
3.3,5.2,0.2,"Amarillo, TX",85.4,2015,28.1
8.8,0.8,0.0,"Ames, IA",87.3,2015,3.1
7.6,4.9,1.5,"Anchorage, AK",68.0,2015,8.0
8.9,12.5,0.1,"Ann Arbor, MI",73.3,2015,4.6
1.1,19.6,0.0,"Anniston, AL",74.4,2015,3.6
3.3,1.1,0.0,"Appleton, WI",90.7,2015,4.1
0.4,4.4,0.0,"Arecibo, PR",82.0,2015,98.9
1.1,4.7,0.0,"Asheville, NC",90.3,2015,6.9
0.6,3.9,0.0,"Ashtabula, OH",93.1,2015,4.1
4.4,2.9,0.0,"Athens, OH",90.7,2015,1.6
0.7,7.9,0.1,"Athens, TX",88.9,2015,12.0
2.7,21.5,0.1,"Athens, GA",71.3,2015,8.3
5.6,33.6,0.0,"Atlanta, GA",54.7,2015,10.6
8.0,14.8,0.1,"Atlantic City, NJ",67.6,2015,18.7
0.3,4.7,0.0,"Auburn, NY",92.3,2015,3.0
3.6,23.3,0.0,"Auburn, AL",70.3,2015,3.9
1.7,35.0,0.0,"Augusta, GA",58.5,2015,5.3
0.9,0.9,0.1,"Augusta, ME",96.0,2015,1.5
5.6,7.5,0.0,"Austin, TX",76.8,2015,32.2
4.6,5.7,0.2,"Bakersfield, CA",77.6,2015,52.2
5.6,28.9,0.1,"Baltimore, MD",61.3,2015,5.5
1.0,0.8,0.1,"Bangor, ME",95.0,2015,1.3
1.6,2.6,0.0,"Barnstable Town, MA",92.8,2015,2.8
2.0,34.8,0.0,"Baton Rouge, LA",59.5,2015,3.8
2.0,10.5,0.1,"Battle Creek, MI",82.3,2015,4.8
0.7,1.7,0.0,"Bay City, MI",94.6,2015,5.1
2.4,24.3,0.0,"Beaumont, TX",69.7,2015,14.6
0.9,2.3,0.0,"Beaver Dam, WI",92.9,2015,4.6
0.9,7.9,0.0,"Beckley, WV",90.1,2015,1.1
4.0,0.9,0.4,"Bellingham, WA",83.6,2015,9.2
1.0,0.6,0.1,"Bend, OR",93.5,2015,7.9
0.9,0.6,0.0,"Billings, MT",91.3,2015,5.1
3.6,4.7,0.0,"Binghamton, NY",88.1,2015,3.6
1.5,29.1,0.1,"Birmingham, AL",65.8,2015,4.1
0.7,1.5,0.0,"Bismarck, ND",89.8,2015,2.7
3.8,5.0,0.0,"Blacksburg, VA",87.6,2015,2.5
4.4,7.8,0.1,"Bloomington, IL",84.0,2015,4.8
5.8,2.4,0.0,"Bloomington, IN",87.8,2015,3.0
2.2,1.8,0.0,"Bloomsburg, PA",94.8,2015,2.2
N,N,N,"Bluefield, WV",N,2015,1.0
1.7,0.9,0.2,"Boise City, ID",90.2,2015,13.3
7.6,8.0,0.0,"Boston, MA",77.0,2015,10.6
4.5,0.6,0.0,"Boulder, CO",89.8,2015,13.9
2.7,7.2,0.1,"Bowling Green, KY",85.6,2015,4.1
1.9,0.3,0.0,"Bozeman, MT",93.9,2015,3.3
0.4,0.4,0.0,"Brainerd, MN",92.7,2015,1.6
0.8,0.6,0.0,"Branson, MO",94.2,2015,4.3
4.2,2.4,0.6,"Bremerton, WA",81.2,2015,7.5
5.1,11.7,0.0,"Bridgeport, CT",73.7,2015,19.1
0.6,0.4,0.0,"Brownsville, TX",93.9,2015,88.8
1.2,24.1,0.1,"Brunswick, GA",71.1,2015,5.4
3.1,12.4,0.0,"Buffalo, NY",79.6,2015,4.8
1.7,18.7,0.0,"Burlington, NC",70.7,2015,12.4
3.0,2.0,0.1,"Burlington, VT",92.8,2015,1.9
3.2,14.4,0.0,"California, MD",79.2,2015,4.9
0.9,7.1,0.0,"Canton, OH",89.1,2015,1.8
1.6,8.7,0.0,"Cape Coral, FL",85.6,2015,19.9
1.0,8.1,0.0,"Cape Girardeau, MO",87.8,2015,2.0
2.1,10.4,0.0,"Carbondale, IL",84.5,2015,3.3
1.6,0.9,0.3,"Aberdeen, WA",87.5,2015,10.1
1.3,7.8,0.0,"Abilene, TX",77.3,2015,23.4
0.4,2.8,0.2,"Adrian, MI",92.0,2015,7.6
0.3,2.7,0.0,"Aguadilla, PR",74.8,2015,97.6
2.6,11.9,0.0,"Akron, OH",82.0,2015,1.9
0.9,3.8,0.0,"Alamogordo, NM",77.5,2015,37.4
0.2,8.3,0.0,"Sandusky, OH",84.8,2015,4.2
25.5,7.5,0.8,"San Francisco, CA",50.3,2015,21.9
0.0,2.0,0.0,"San Germ?n, PR",40.5,2015,99.9
33.9,2.4,0.5,"San Jose, CA",46.4,2015,27.3
0.2,12.0,0.0,"San Juan, PR",69.3,2015,99.0
3.6,2.0,0.2,"San Luis Obispo, CA",84.6,2015,22.2
4.4,0.8,0.1,"Santa Cruz, CA",76.7,2015,33.3
0.9,1.0,0.0,"Santa Fe, NM",83.0,2015,51.2
5.7,2.1,0.1,"Santa Maria, CA",78.9,2015,44.8
3.8,1.5,0.2,"Santa Rosa, CA",76.6,2015,26.3
2.7,33.8,0.0,"Savannah, GA",59.3,2015,5.7
1.6,3.7,0.0,"Scranton, PA",90.2,2015,8.2
N,N,N,"Searcy, AR",N,2015,4.2
12.7,5.7,0.9,"Seattle, WA",70.0,2015,9.8
1.3,9.0,0.0,"Sebastian, FL",87.5,2015,12.1
1.2,9.9,0.0,"Sebring, FL",79.1,2015,18.8
0.5,6.5,0.0,"Seneca, SC",88.2,2015,5.0
0.9,0.7,0.0,"Sevierville, TN",94.1,2015,5.4
0.6,3.5,0.0,"Shawnee, OK",76.6,2015,4.9
5.5,1.5,0.0,"Sheboygan, WI",90.0,2015,6.2
0.9,21.0,0.0,"Shelby, NC",75.3,2015,3.2
1.2,5.9,0.0,"Sherman, TX",87.1,2015,13.0
0.6,1.0,0.0,"Show Low, AZ",47.8,2015,11.2
1.3,38.9,0.0,"Shreveport, LA",56.5,2015,3.8
2.2,4.6,0.2,"Sierra Vista, AZ",84.1,2015,34.7
2.5,2.3,0.3,"Sioux City, IA",85.6,2015,15.9
1.4,3.7,0.0,"Sioux Falls, SD",88.1,2015,4.1
0.1,2.3,0.0,"Somerset, PA",95.3,2015,1.4
2.1,11.1,0.1,"South Bend, IN",80.6,2015,7.7
2.2,21.5,0.0,"Spartanburg, SC",72.9,2015,6.0
2.0,1.4,0.5,"Spokane, WA",88.8,2015,5.2
2.0,11.5,0.0,"Springfield, IL",83.1,2015,2.3
3.0,7.0,0.0,"Springfield, MA",83.1,2015,19.2
1.4,2.6,0.0,"Springfield, MO",92.0,2015,3.1
0.8,8.1,0.1,"Springfield, OH",86.0,2015,3.2
5.8,4.3,0.1,"State College, PA",87.4,2015,3.0
2.2,29.0,0.0,"Statesboro, GA",65.5,2015,3.8
0.8,6.9,0.2,"Staunton, VA",88.8,2015,3.8
3.3,0.6,0.0,"Stevens Point, WI",93.8,2015,3.1
4.9,3.7,0.1,"Stillwater, OK",81.1,2015,4.7
15.2,6.7,0.4,"Stockton, CA",57.6,2015,40.8
1.3,46.8,0.0,"Sumter, SC",49.0,2015,4.0
0.5,3.0,0.0,"Sunbury, PA",95.1,2015,3.3
2.9,8.3,0.0,"Syracuse, NY",84.6,2015,4.1
N,N,N,"Talladega, AL",N,2015,0.7
2.5,33.4,0.0,"Tallahassee, FL",60.9,2015,6.3
3.4,12.0,0.1,"Tampa, FL",78.1,2015,18.2
1.2,3.8,0.0,"Terre Haute, IN",90.8,2015,1.8
0.1,24.7,0.0,"Texarkana, TX",69.5,2015,5.6
0.1,5.2,0.0,"The Villages, FL",91.9,2015,5.7
1.7,14.0,0.1,"Toledo, OH",78.1,2015,6.6
1.2,5.9,0.1,"Topeka, KS",85.9,2015,9.9
1.9,1.6,0.0,"Torrington, CT",93.4,2015,5.7
0.7,1.0,0.2,"Traverse City, MI",94.1,2015,2.8
11.0,20.5,0.0,"Trenton, NJ",64.9,2015,17.0
1.5,0.7,0.1,"Truckee, CA",91.5,2015,9.3
2.9,3.6,0.1,"Tucson, AZ",76.9,2015,36.4
1.3,2.9,0.0,"Tullahoma, TN",90.4,2015,2.8
2.2,8.1,0.0,"Tulsa, OK",71.1,2015,9.4
0.1,22.7,0.0,"Tupelo, MS",74.9,2015,3.4
1.2,34.2,0.1,"Tuscaloosa, AL",62.5,2015,3.2
2.1,0.0,0.0,"Twin Falls, ID",93.2,2015,18.5
1.5,17.4,0.0,"Tyler, TX",76.9,2015,19.1
2.7,0.5,0.2,"Ukiah, CA",84.5,2015,24.5
41.8,2.7,8.6,"Urban Honolulu, HI",22.3,2015,9.8
3.3,4.5,0.4,"Utica, NY",87.1,2015,4.8
1.6,34.8,0.0,"Valdosta, GA",60.5,2015,5.7
15.4,14.1,0.8,"Vallejo, CA",53.5,2015,26.0
1.1,6.3,0.0,"Victoria, TX",84.2,2015,44.9
1.7,18.9,0.0,"Vineland, NJ",70.9,2015,29.7
3.9,30.5,0.1,"Virginia Beach, VA",59.8,2015,6.4
3.5,1.5,0.2,"Visalia, CA",78.4,2015,63.6
1.8,15.5,0.0,"Waco, TX",78.5,2015,25.4
1.6,2.3,0.3,"Walla Walla, WA",86.9,2015,20.4
2.8,31.8,0.0,"Warner Robins, GA",60.0,2015,6.2
0.9,0.8,0.0,"Warsaw, IN",94.5,2015,8.0
10.1,25.3,0.1,"Washington, DC",53.8,2015,15.2
1.4,7.5,0.1,"Waterloo, IA",86.1,2015,3.4
0.8,0.8,0.0,"Watertown, WI",94.2,2015,7.1
2.0,6.7,0.2,"Watertown, NY",86.2,2015,7.3
5.7,0.6,0.2,"Wausau, WI",91.6,2015,2.7
0.1,3.3,0.0,"Weirton, WV",93.7,2015,1.3
0.2,0.2,0.0,"Wenatchee, WA",84.6,2015,28.8
0.3,3.0,0.1,"Wheeling, WV",94.6,2015,1.3
1.1,1.2,0.0,"Whitewater, WI",93.4,2015,11.4
4.0,8.2,0.0,"Wichita, KS",82.3,2015,12.6
2.2,9.1,0.0,"Wichita Falls, TX",81.5,2015,17.2
0.9,5.0,0.0,"Williamsport, PA",91.9,2015,1.9
1.3,15.0,0.0,"Wilmington, NC",80.2,2015,5.7
1.2,39.5,0.0,"Wilson, NC",48.5,2015,10.3
1.3,4.5,0.2,"Winchester, VA",91.3,2015,9.0
1.6,17.9,0.1,"Winston, NC",75.6,2015,10.1
2.0,0.7,0.1,"Wisconsin Rapids, WI",94.5,2015,2.9
0.7,1.3,0.0,"Wooster, OH",94.5,2015,1.8
4.3,4.5,0.0,"Worcester, MA",85.4,2015,10.8
0.9,1.0,0.0,"Yakima, WA",81.1,2015,48.3
1.4,6.0,0.0,"York, PA",89.2,2015,7.0
0.7,10.9,0.1,"Youngstown, OH",85.7,2015,3.2
12.4,2.0,0.3,"Yuba City, CA",70.2,2015,29.1
1.3,2.2,0.1,"Yuma, AZ",75.2,2015,62.0
N,N,N,"Zanesville, OH",N,2015,1.0
3.1,0.6,0.0,"Carson City, NV",86.3,2015,23.4
N,N,N,"Casper, WY",N,2015,8.4
1.6,3.6,0.0,"Cedar Rapids, IA",90.6,2015,2.7
1.5,0.7,0.0,"Centralia, WA",92.2,2015,10.0
1.3,3.8,0.0,"Chambersburg, PA",92.5,2015,5.2
9.3,11.2,0.2,"Champaign, IL",75.1,2015,5.1
1.2,6.2,0.0,"Charleston, WV",89.8,2015,1.0
1.2,3.4,0.0,"Charleston, IL",93.8,2015,2.2
1.7,26.8,0.1,"Charleston, SC",67.5,2015,5.3
3.4,22.5,0.0,"Charlotte, NC",68.3,2015,9.7
4.0,14.1,0.1,"Charlottesville, VA",78.4,2015,4.9
1.9,13.2,0.0,"Chattanooga, TN",81.6,2015,4.2
1.2,2.5,0.2,"Cheyenne, WY",88.7,2015,14.5
6.4,16.8,0.0,"Chicago, IL",66.0,2015,21.9
4.7,1.1,0.1,"Chico, CA",82.8,2015,15.7
0.1,5.3,0.1,"Chillicothe, OH",90.1,2015,1.2
2.3,12.0,0.1,"Cincinnati, OH",82.2,2015,3.0
2.1,0.7,0.1,"Claremont, NH",94.6,2015,1.8
N,N,N,"Clarksburg, WV",N,2015,1.2
1.8,20.1,0.4,"Clarksville, TN",72.7,2015,8.8
0.7,1.6,0.4,"Clearlake, CA",78.3,2015,19.6
1.0,4.6,0.0,"Cleveland, TN",92.0,2015,5.4
2.2,20.0,0.0,"Cleveland, OH",73.9,2015,5.5
0.6,0.3,0.0,"Coeur d'Alene, ID",94.2,2015,4.4
5.1,11.1,0.0,"College Station, TX",75.2,2015,24.2
2.9,6.5,0.4,"Colorado Springs, CO",79.6,2015,16.2
4.0,9.0,0.2,"Columbia, MO",81.1,2015,3.3
2.0,33.5,0.1,"Columbia, SC",60.2,2015,5.4
1.8,40.1,0.2,"Columbus, GA",51.4,2015,7.0
5.0,1.8,0.4,"Columbus, IN",87.6,2015,6.3
3.7,14.9,0.0,"Columbus, OH",76.9,2015,3.9
1.6,1.5,0.0,"Concord, NH",94.9,2015,1.9
1.1,2.2,0.0,"Cookeville, TN",94.0,2015,4.8
1.0,1.1,0.0,"Coos Bay, OR",86.7,2015,6.3
1.7,1.8,0.0,"Corning, NY",94.8,2015,1.6
2.1,3.6,0.0,"Corpus Christi, TX",89.9,2015,59.8
6.6,0.9,0.1,"Corvallis, OR",86.8,2015,7.3
2.3,9.5,0.0,"Crestview, FL",81.7,2015,8.0
0.3,0.6,0.0,"Cullman, AL",97.9,2015,4.4
1.0,6.9,0.1,"Cumberland, MD",89.7,2015,1.2
6.4,15.5,0.1,"Dallas, TX",69.8,2015,28.4
1.2,3.4,0.0,"Dalton, GA",88.8,2015,28.6
0.7,14.3,0.0,"Danville, IL",82.7,2015,4.8
0.7,32.7,0.1,"Danville, VA",63.1,2015,3.0
0.1,11.3,0.0,"Daphne, AL",85.9,2015,4.5
2.2,7.1,0.0,"Davenport, IA",86.1,2015,8.5
2.0,15.1,0.0,"Dayton, OH",78.8,2015,2.6
0.8,12.7,0.0,"Decatur, AL",82.2,2015,6.7
0.9,14.6,0.0,"Decatur, IL",77.2,2015,2.2
1.8,10.9,0.1,"Deltona, FL",83.5,2015,12.3
3.9,5.6,0.1,"Denver, CO",81.6,2015,22.9
3.7,5.0,0.1,"Des Moines, IA",87.3,2015,7.2
4.1,22.4,0.0,"Detroit, MI",69.8,2015,4.3
0.8,24.0,0.1,"Dothan, AL",72.2,2015,2.8
2.0,24.9,0.1,"Dover, DE",66.7,2015,7.0
0.3,2.5,0.0,"DuBois, PA",94.8,2015,2.9
1.2,3.5,0.7,"Dubuque, IA",92.5,2015,2.3
1.0,1.3,0.1,"Duluth, MN",92.0,2015,1.6
1.1,20.5,0.0,"Dunn, NC",64.9,2015,12.3
4.9,26.9,0.0,"Durham, NC",61.5,2015,11.4
2.4,14.5,0.0,"East Stroudsburg, PA",75.8,2015,14.9
3.4,1.0,0.0,"Eau Claire, WI",92.8,2015,2.1
1.9,2.8,0.1,"El Centro, CA",70.3,2015,82.7
N,N,N,"Elizabeth City, NC",N,2015,3.4
1.9,9.4,0.5,"Elizabethtown, KY",83.3,2015,5.0
1.4,6.0,0.1,"Elkhart, IN",87.7,2015,15.3
1.1,7.6,0.0,"Elmira, NY",88.0,2015,3.0
1.3,3.8,0.0,"El Paso, TX",84.2,2015,81.3
1.3,7.4,0.0,"Erie, PA",87.2,2015,4.0
2.3,1.5,0.3,"Eugene, OR",87.5,2015,8.5
3.3,1.3,0.1,"Eureka, CA",79.7,2015,11.1
1.4,7.0,0.0,"Evansville, IN",88.7,2015,2.1
2.9,4.4,0.1,"Fairbanks, AK",75.6,2015,8.0
2.4,3.7,0.0,"Fargo, ND",90.0,2015,3.0
2.8,3.4,0.0,"Faribault, MN",88.3,2015,7.9
N,N,N,"Farmington, MO",N,2015,0.9
0.8,0.5,0.1,"Farmington, NM",55.5,2015,20.0
2.3,36.0,0.2,"Fayetteville, NC",50.4,2015,11.4
2.9,2.6,1.4,"Fayetteville, AR",84.0,2015,15.8
1.8,2.0,0.0,"Findlay, OH",92.0,2015,5.3
1.9,1.3,0.1,"Flagstaff, AZ",63.4,2015,13.9
1.1,19.6,0.0,"Flint, MI",75.1,2015,3.3
1.1,41.7,0.2,"Florence, SC",55.4,2015,2.3
0.4,12.2,0.0,"Florence, AL",84.6,2015,2.5
0.9,1.6,0.0,"Fond du Lac, WI",94.0,2015,5.0
N,N,N,"Forest City, NC",N,2015,4.0
2.1,1.1,0.1,"Fort Collins, CO",92.0,2015,11.2
2.5,4.4,0.1,"Fort Smith, AR",78.4,2015,8.9
3.0,9.6,0.2,"Fort Wayne, IN",82.1,2015,6.5
1.6,6.2,0.0,"Frankfort, KY",86.1,2015,3.5
10.2,4.8,0.2,"Fresno, CA",64.6,2015,52.4
N,N,N,"Gadsden, AL",N,2015,3.7
5.9,19.0,0.0,"Gainesville, FL",71.4,2015,8.9
1.8,7.5,0.0,"Gainesville, GA",84.7,2015,27.7
2.1,0.9,0.0,"Gallup, NM",16.5,2015,13.8
0.9,1.3,0.0,"Gettysburg, PA",92.1,2015,6.8
0.7,2.3,0.0,"Glens Falls, NY",94.8,2015,2.5
1.3,0.9,0.0,"Glenwood Springs, CO",88.6,2015,22.1
1.7,30.8,0.0,"Goldsboro, NC",61.7,2015,11.2
2.3,2.6,0.3,"Grand Forks, ND",89.4,2015,4.7
0.7,2.0,0.1,"Grand Island, NE",93.8,2015,19.4
0.5,0.9,0.8,"Grand Junction, CO",94.7,2015,14.4
2.6,6.5,0.0,"Grand Rapids, MI",84.3,2015,9.2
1.2,0.4,0.0,"Grants Pass, OR",91.9,2015,7.3
0.9,1.4,0.0,"Great Falls, MT",87.3,2015,4.2
1.5,1.0,0.0,"Greeley, CO",91.4,2015,29.0
2.6,1.8,0.0,"Green Bay, WI",87.2,2015,7.1
N,N,N,"Greeneville, TN",N,2015,2.8
0.5,2.8,0.0,"Greenfield Town, MA",93.6,2015,3.9
3.4,26.5,0.0,"Greensboro, NC",63.3,2015,8.3
1.6,34.9,0.0,"Greenville, NC",58.2,2015,6.0
1.6,16.6,0.1,"Greenville, SC",77.8,2015,6.6
N,N,N,"Greenwood, SC",N,2015,4.9
N,N,N,"Guayama, PR",N,2015,99.7
2.6,21.4,0.0,"Gulfport, MS",71.2,2015,5.5
1.5,9.4,0.0,"Hagerstown, MD",84.5,2015,4.3
0.9,29.6,0.0,"Hammond, LA",67.5,2015,4.0
4.7,6.1,0.5,"Hanford, CA",66.1,2015,53.6
3.3,10.4,0.0,"Harrisburg, PA",81.4,2015,5.9
2.5,3.6,0.0,"Harrisonburg, VA",90.0,2015,11.3
4.5,11.3,0.0,"Hartford, CT",76.2,2015,14.3
1.0,28.7,0.0,"Hattiesburg, MS",68.0,2015,2.5
0.4,0.1,0.5,"Helena, MT",93.3,2015,3.0
0.9,0.6,0.2,"Hermiston, OR",86.6,2015,27.7
3.6,6.4,0.0,"Hickory, NC",83.3,2015,7.0
21.6,0.6,13.1,"Hilo, HI",33.1,2015,12.5
1.2,21.2,0.0,"Hilton Head Island, SC",72.4,2015,11.7
2.3,35.6,0.5,"Hinesville, GA",53.3,2015,13.7
0.1,4.5,0.2,"Hobbs, NM",85.3,2015,56.6
0.4,1.3,0.1,"Holland, MI",93.8,2015,7.2
1.6,2.9,0.0,"Homosassa Springs, FL",93.4,2015,5.3
0.5,7.9,0.0,"Hot Springs, AR",87.0,2015,5.4
1.0,16.4,0.1,"Houma, LA",75.0,2015,4.9
7.5,17.2,0.0,"Houston, TX",65.9,2015,36.5
0.7,2.8,0.0,"Huntington, WV",95.2,2015,1.4
2.3,21.9,0.1,"Huntsville, AL",71.4,2015,5.1
0.8,19.4,0.1,"Huntsville, TX",74.7,2015,16.1
0.1,3.6,0.0,"Hutchinson, KS",92.0,2015,9.3
1.3,0.2,0.1,"Idaho Falls, ID",91.4,2015,12.2
0.1,3.3,0.0,"Indiana, PA",94.3,2015,1.4
2.9,14.8,0.0,"Indianapolis, IN",77.9,2015,6.5
5.2,5.7,0.2,"Iowa City, IA",84.9,2015,5.5
10.8,2.8,0.0,"Ithaca, NY",80.2,2015,4.9
0.8,8.5,0.0,"Jackson, MI",87.3,2015,3.4
1.3,48.9,0.0,"Jackson, MS",48.1,2015,2.1
0.7,30.3,0.0,"Jackson, TN",65.8,2015,4.2
3.9,21.7,0.1,"Jacksonville, FL",70.0,2015,8.2
2.3,14.1,0.0,"Jacksonville, NC",74.0,2015,12.3
0.6,2.5,0.1,"Jamestown, NY",93.0,2015,7.2
1.3,3.4,0.0,"Janesville, WI",89.4,2015,8.4
0.9,7.3,0.0,"Jefferson City, MO",89.4,2015,2.4
0.9,2.8,0.0,"Johnson City, TN",93.6,2015,2.7
0.7,3.4,0.0,"Johnstown, PA",93.7,2015,1.6
1.1,11.7,0.0,"Jonesboro, AR",81.2,2015,4.5
1.4,1.0,0.1,"Joplin, MO",91.1,2015,7.0
27.6,0.7,9.5,"Kahului, HI",37.2,2015,11.2
2.0,9.2,0.0,"Kalamazoo, MI",82.3,2015,6.3
0.8,0.3,0.0,"Kalispell, MT",93.9,2015,2.7
1.1,15.8,0.1,"Kankakee, IL",79.3,2015,10.1
2.8,12.5,0.1,"Kansas City, MO",78.8,2015,8.9
36.8,0.2,10.0,"Kapaa, HI",31.6,2015,11.1
1.7,0.8,0.0,"Keene, NH",94.8,2015,0.5
2.1,1.0,0.1,"Kennewick, WA",79.8,2015,31.0
0.7,7.4,0.0,"Key West, FL",89.3,2015,22.6
2.6,19.3,1.2,"Killeen, TX",67.3,2015,22.8
0.5,2.3,0.0,"Kingsport, TN",95.2,2015,1.6
2.1,6.2,0.2,"Kingston, NY",85.1,2015,10.1
1.1,0.2,0.2,"Klamath Falls, OR",88.6,2015,12.2
1.3,5.7,0.1,"Knoxville, TN",89.6,2015,3.5
1.2,6.7,0.2,"Kokomo, IN",87.7,2015,3.2
4.1,1.0,0.0,"La Crosse, WI",92.3,2015,1.8
1.8,24.4,0.0,"Lafayette, LA",70.5,2015,3.7
6.6,4.2,0.0,"Lafayette, IN",85.2,2015,7.6
1.7,35.7,0.0,"LaGrange, GA",59.5,2015,3.7
1.5,24.2,0.0,"Lake Charles, LA",70.9,2015,3.1
1.2,18.3,0.0,"Lake City, FL",77.2,2015,5.7
1.3,1.2,0.1,"Lake Havasu City, AZ",90.3,2015,16.2
1.7,15.1,0.0,"Lakeland, FL",78.6,2015,20.5
2.1,4.3,0.0,"Lancaster, PA",88.3,2015,10.1
4.6,8.4,0.0,"Lansing, MI",80.3,2015,6.6
0.7,0.2,0.0,"Laredo, TX",95.7,2015,95.2
1.1,1.7,0.0,"Las Cruces, NM",89.2,2015,67.1
9.7,11.0,0.7,"Las Vegas, NV",62.2,2015,30.6
N,N,N,"Laurel, MS",N,2015,3.4
4.4,4.7,0.0,"Lawrence, KS",83.4,2015,6.0
2.5,16.6,0.4,"Lawton, OK",64.7,2015,12.7
1.6,1.8,0.1,"Lebanon, PA",87.7,2015,12.0
1.3,0.3,0.1,"Lewiston, ID",89.2,2015,3.4
0.9,1.2,0.0,"Lewiston, ME",92.0,2015,1.8
2.6,11.2,0.0,"Lexington, KY",81.3,2015,5.9
1.0,13.1,0.0,"Lima, OH",82.9,2015,2.9
3.7,3.8,0.1,"Lincoln, NE",87.4,2015,6.4
1.8,23.3,0.1,"Little Rock, AR",71.5,2015,5.1
2.1,0.9,0.2,"Logan, UT",89.3,2015,10.4
N,N,N,"London, KY",N,2015,1.2
0.9,18.3,0.0,"Longview, TX",78.0,2015,16.1
1.7,0.3,0.0,"Longview, WA",90.1,2015,8.6
15.7,6.7,0.3,"Los Angeles, CA",54.5,2015,45.1
1.9,13.9,0.0,"Louisville/Jefferson County, KY",80.7,2015,4.4
