aggravated_assault,arson,burglary,crime_index,crime_index_total,forcible_rape,larceny_theft,city_fbi,modified_crime_index,modified_crime_index_total,motor_vehicle_theft,murder_and_non_negligent_man_slaughter,murder_and_nonnegligent_manslaughter,population,property_crime,rape,robbery,violent_crime,year
175.8,,493.4,,,,3040.7,"Great Falls, MT",,,283.7,,4.8,82482,3817.8,29.1,19.4,229.1,2016
187.9,,344.6,,,,1453.7,"Greeley, CO",,,222.9,,1.4,291675,2021.1,42.5,26.1,257.8,2016
148.7,,243.1,,,,1146.2,"Green Bay, WI",,,62.9,,2.5,318010,1452.2,37.4,25.5,214.1,2016
148.6,,515.7,,,,1478.6,"Hagerstown, MD",,,128.0,,2.7,261805,2122.2,23.3,73.7,248.3,2016
694,,1289.5,,,,2763.8,"Hammond, LA",,,287.3,,13.1,129819,4340.7,56.2,152.5,915.9,2016
318.1,,467.1,,,,1290.2,"Hanford, CA",,,358.8,,7.3,149661,2116.1,48.1,53.5,427,2016
159.1,,272.4,,,,1144.8,"Harrisburg, PA",,,62.1,,3.4,566382,1479.4,38.0,54.7,255.1,2016
88.9,,249.3,,,,1057.1,"Harrisonburg, VA",,,57.0,,2.3,131581,1363.4,44.8,26.6,162.6,2016
127.1,,299.1,,,,1676.5,"Hartford, CT",,,237.1,,2.3,1019846,2212.7,25.2,83.7,238.3,2016
129.7,,589.1,,,,2030.7,"Hattiesburg, MS",,,100.3,,6,149558,2720,16.7,46.8,199.3,2016
203.3,,424.6,,,,1603.4,"Hilton Head Island, SC",,,158.0,,8,211983,2186,35.9,67.9,315.1,2016
321.9,,496.4,,,,1698.5,"Hinesville, GA",,,95.3,,3.7,80776,2290.3,19.8,80.5,425.9,2016
180.5,,301.5,,,,1021.2,"Homosassa Springs, FL",,,77.8,,2.8,141300,1400.6,28.3,27.6,239.2,2016
488.1,,1942.2,,,,2413.9,"Hot Springs, AR",,,376.1,,4.1,97312,4732.2,75.0,84.3,651.5,2016
357.8,,749.1,,,,2293.3,"Houma, LA",,,108.8,,8.9,212402,3151.1,28.7,53.7,449.1,2016
315.6,,548.2,,,,2035.1,"Houston, TX",,,340.5,,7.2,6789215,2923.8,39.9,215.5,578.2,2016
195.3,,,,,,1632.4,"Huntington, WV",,,,,2.2,359412,,44.0,50.1,291.6,2016
386.4,,608.7,,,,2305.3,"Huntsville, AL",,,280.0,,4.9,448973,3194,53.2,112.5,557,2016
252.4,,422.3,,,,1051.0,"Idaho Falls, ID",,,95.9,,0.7,141859,1569.2,33.8,12.7,299.6,2016
438.5,,665.1,,,,2202.8,"Indianapolis, IN",,,339.0,,9.2,2004800,3206.9,46.8,218.9,713.4,2016
176.8,,312.3,,,,1337.2,"Iowa City, IA",,,78.1,,0,169088,1727.5,72.7,42.0,291.6,2016
390.5,,406.8,,,,1700.1,"Jackson, MI",,,108.0,,5.7,159287,2214.9,89.8,47.1,533,2016
522.4,,793.2,,,,2090.2,"Jackson, TN",,,155.9,,5.4,129606,3039.2,34.7,88.0,650.4,2016
309.1,,556.2,,,,2092.3,"Jacksonville, FL",,,245.8,,8.5,1473678,2894.3,47.3,114.1,478.9,2016
136.3,,345.7,,,,1787.2,"Janesville, WI",,,78.7,,1.9,161430,2211.5,35.3,55.8,229.2,2016
228.2,,399.6,,,,1385.3,"Jefferson City, MO",,,103.9,,4.6,151164,1888.7,21.8,39.7,294.4,2016
232.4,,420.9,,,,1769.9,"Johnson City, TN",,,128.9,,2.5,200977,2319.7,23.9,32.3,291.1,2016
118.8,,288.2,,,,1049.4,"Johnstown, PA",,,34.9,,5.2,134652,1372.4,11.1,23.8,158.9,2016
282.8,,1424.6,,,,2023.2,"Jonesboro, AR",,,144.1,,5.4,129793,3591.9,67.0,61.6,416.8,2016
,,647.8,,,,3046.9,"Joplin, MO",,,347.0,,3.9,177228,4041.7,53.0,56.4,,2016
182.1,,593.6,,,,2455.5,"Kahului, HI",,,435.1,,3,164771,3484.2,46.7,41.3,273.1,2016
333,,583.5,,,,1952.7,"Kalamazoo, MI",,,146.3,,6.5,336919,2682.5,109.2,78.4,527.1,2016
171.2,,498.9,,,,1788.2,"Kankakee, IL",,,107.4,,9.1,109833,2394.5,33.7,96.5,310.5,2016
124.8,,374.8,,,,1613.6,"Kennewick, WA",,,186.2,,1.8,285194,2174.7,34.7,31.9,193.2,2016
229.9,,568.5,,,,1691.0,"Killeen, TX",,,166.9,,6.2,434470,2426.4,55.9,94.8,386.9,2016
284.9,,422.7,,,,1710.5,"Kingsport, TN",,,197.6,,2.6,306101,2330.9,40.8,38.9,367.2,2016
100.8,,220.2,,,,1052.1,"Kingston, NY",,,36.4,,2.2,178502,1308.7,40.3,20.2,163.6,2016
340.5,,582.3,,,,1949.3,"Knoxville, TN",,,228.2,,4.3,866010,2759.8,34.2,70.4,449.4,2016
469.9,,717.7,,,,1669.7,"Kokomo, IN",,,134.8,,7.3,82350,2522.2,43.7,112.9,633.9,2016
88.1,,350.8,,,,2037.8,"La Crosse, WI",,,67.0,,0.7,137403,2455.6,29.8,16.7,135.4,2016
287.5,,685.2,,,,2113.6,"Lafayette, LA",,,,,9.3,493575,,12.6,72.9,382.3,2016
152,,452.7,,,,1631.6,"Lafayette, IN",,,132.6,,1.4,216480,2216.8,32.3,61.9,247.6,2016
508.6,,1524.9,,,,2457.2,"Lake Charles, LA",,,266.4,,6.8,206047,4248.5,50.0,93.2,658.6,2016
236.7,,486.1,,,,1694.0,"Lakeland, FL",,,174.2,,3.9,661218,2354.3,39.0,52.9,332.6,2016
90.3,,191.1,,,,1141.0,"Lancaster, PA",,,44.4,,1.5,538376,1376.5,33.4,50.2,175.3,2016
289.2,,378.1,,,,1315.6,"Lansing, MI",,,149.3,,3.4,473685,1843,91.2,74.7,458.5,2016
240.5,,409.2,,,,2506.7,"Laredo, TX",,,86.2,,4.4,272746,3002.1,56.1,60.5,361.5,2016
172.2,,600.7,,,,2171.5,"Las Cruces, NM",,,195.1,,5.1,214233,2967.3,44.8,30.8,253,2016
428,,720.0,,,,1503.6,"Las Vegas, NV",,,504.3,,9,2155946,2727.9,65.9,268.1,771,2016
480.7,,1008.4,,,,1985.1,"Lawton, OK",,,207.2,,3.1,129814,3200.7,57.8,86.3,627.8,2016
114.3,,231.5,,,,1178.0,"Lebanon, PA",,,67.0,,2.2,137357,1476.4,10.2,27.7,154.3,2016
100.5,,808.4,,,,2490.7,"Lewiston, ID",,,191.3,,1.6,62714,3490.4,39.9,9.6,151.5,2016
73.6,,287.1,,,,1339.5,"Lewiston, ME",,,74.6,,0,107279,1701.2,34.5,28.0,136.1,2016
75.3,,680.1,,,,2628.8,"Lexington, KY",,,284.0,,4.9,505664,3592.9,51.8,131.9,264,2016
190.6,,873.0,,,,2560.2,"Lima, OH",,,155.9,,7.7,103900,3589,53.9,137.6,389.8,2016
185.7,,412.1,,,,2294.5,"Lincoln, NE",,,117.3,,3.1,327353,2823.9,74.8,58.7,322.3,2016
553.9,,,,,,3116.5,"Little Rock, AR",,,379.6,,10,737086,,59.3,136.8,760,2016
33.1,,178.8,,,,850.0,"Logan, UT",,,61.1,,1.5,135889,1089.9,25.8,5.9,66.2,2016
145.1,,684.1,,,,2282.7,"Longview, WA",,,345.9,,1.9,104085,3312.7,65.3,55.7,268.1,2016
267.5,,434.5,,,,1532.0,"Los Angeles, CA",,,419.7,,5.1,13350144,2386.2,37.2,166.9,476.7,2016
263.1,,632.8,,,,2284.6,"Louisville, KY",,,441.6,,10.4,1285169,3358.9,23.7,140.6,437.8,2016
701.2,,954.3,,,,3199.3,"Lubbock, TX",,,369.5,,2.9,314167,4523.1,64.3,156.0,924.3,2016
137.3,,210.1,,,,1152.3,"Lynchburg, VA",,,76.2,,4.6,259926,1438.5,31.9,30.0,203.9,2016
225.3,,1000.3,,,,2825.2,"Macon, GA",,,313.4,,7.8,229434,4138.9,26.6,122.0,381.8,2016
544.2,,632.1,,,,1392.8,"Madera, CA",,,369.7,,4.5,154726,2394.6,33.0,80.1,661.8,2016
122,,268.1,,,,1556.5,"Madison, WI",,,91.1,,2,647587,1915.7,30.7,48.0,202.8,2016
166.6,,209.4,,,,1245.6,"Manchester, NH",,,70.5,,1.2,408233,1525.6,39.7,61.0,268.5,2016
186.7,,252.2,,,,1279.3,"Manhattan, KS",,,89.8,,1,99113,1621.4,49.4,22.2,259.3,2016
88.5,,369.9,,,,1439.5,"Mankato, MN",,,78.4,,2,99481,1887.8,37.2,26.1,153.8,2016
100.8,,997.8,,,,2560.6,"Mansfield, OH",,,123.1,,5,121064,3681.5,74.3,60.3,240.4,2016
191.3,,464.5,,,,2251.7,"McAllen, TX",,,129.8,,2.6,853003,2845.9,49.2,52.5,295.7,2016
252.1,,494.6,,,,3523.5,"Medford, OR",,,310.5,,2.3,215751,4328.6,33.8,69.5,357.8,2016
739.6,,934.3,,,,2623.2,"Memphis, TN",,,310.6,,18.5,1346931,3868.2,54.6,269.4,1082.1,2016
433.1,,680.3,,,,1633.8,"Merced, CA",,,532.7,,2.2,268999,2846.9,29.4,88.5,553.2,2016
297.7,,463.8,,,,2463.4,"Miami, FL",,,287.4,,5.8,6113688,3214.6,30.5,152.1,486.1,2016
196.3,,563.6,,,,1923.3,"Michigan City, IN",,,175.5,,1.8,110541,2662.4,31.7,71.5,301.2,2016
67,,242.9,,,,782.4,"Midland, MI",,,35.9,,1.2,83588,1061.2,52.6,7.2,128,2016
219.6,,452.5,,,,1876.5,"Midland, TX",,,166.6,,1.7,171699,2495.6,16.9,59.4,297.6,2016
373.5,,512.0,,,,1746.6,"Milwaukee, WI",,,459.0,,9.9,1577025,2717.6,40.5,232.1,656,2016
147.5,,354.4,,,,1771.6,"Minneapolis, MN",,,189.7,,2.2,3555186,2315.6,43.1,94.9,287.7,2016
286.4,,437.4,,,,2912.5,"Missoula, MT",,,197.0,,0,115226,3546.9,71.2,55.5,413.1,2016
391.5,,965.5,,,,2723.9,"Mobile, AL",,,333.6,,14.7,414817,4023,33.0,145.6,584.8,2016
426,,612.3,,,,2061.3,"Modesto, CA",,,648.1,,6.3,539425,3321.7,36.9,154.8,624,2016
958,,1244.4,,,,3457.4,"Monroe, LA",,,257.9,,11.2,179125,4959.7,36.8,180.9,1186.9,2016
281,,868.1,,,,2367.0,"Montgomery, AL",,,319.9,,11.8,372661,3555,36.8,142.2,471.7,2016
190,,361.3,,,,1168.0,"Morgantown, WV",,,86.4,,2.2,138954,1615.6,46.8,24.5,263.4,2016
108.7,,690.9,,,,2646.0,"Mount Vernon, WA",,,250.6,,4.9,123317,3587.5,29.2,43.8,186.5,2016
136.5,,558.2,,,,2175.3,"Muncie, IN",,,211.3,,7.7,116443,2944.8,31.8,85.0,261.1,2016
265.5,,470.2,,,,2399.2,"Muskegon, MI",,,144.6,,5.2,172890,3014.1,83.3,82.1,436.1,2016
304.9,,651.2,,,,2720.4,"Myrtle Beach, SC",,,300.4,,7.2,444122,3672,70.9,77.7,460.7,2016
324.6,,459.2,,,,1154.7,"Napa, CA",,,155.6,,0.7,142635,1769.6,43.5,50.5,419.3,2016
195.1,,220.9,,,,942.3,"Naples, FL",,,67.3,,2.7,365390,1230.5,19.2,46.3,263.3,2016
439.7,,446.6,,,,1865.1,"Nashville , TN",,,166.6,,6.2,1863012,2478.3,45.0,130.7,621.6,2016
170.5,,701.9,,,,1573.5,"New Bern, NC",,,104.7,,2.4,126088,2380.1,18.2,54.7,245.9,2016
186.1,,406.3,,,,1821.5,"New Haven, CT",,,303.9,,3.7,804612,2531.7,23.0,110.0,322.8,2016
321.9,,468.3,,,,2245.5,"New Orleans, LA",,,287.5,,18.9,1272995,3001.3,56.0,162.0,558.8,2016
210.9,,166.0,,,,1101.3,"New York, NY",,,89.4,,3.3,20177990,1356.7,19.6,121.2,354.9,2016
280.9,,500.8,,,,1713.4,"Niles, MI",,,124.6,,6.5,154139,2338.8,98.0,66.2,451.5,2016
252,,359.8,,,,1560.2,"North Port, FL",,,103.3,,4.1,784372,2023.3,30.7,54.6,341.4,2016
213.7,,322.5,,,,1607.5,"Norwich, CT",,,130.8,,1.9,159068,2060.8,32.7,44.0,292.3,2016
246.3,,556.1,,,,1554.5,"Ocala, FL",,,177.0,,5.2,346358,2287.5,26.0,61.5,339,2016
147.2,,567.4,,,,2398.8,"Ocean City, NJ",,,52.3,,0,93755,3018.5,26.7,57.6,231.5,2016
545.6,,706.2,,,,2624.5,"Odessa, TX",,,415.0,,4.3,163843,3745.7,59.8,103.8,713.5,2016
85.5,,377.4,,,,1686.1,"Ogden, UT",,,155.7,,1.4,653748,2219.2,41.5,27.2,155.6,2016
324.9,,686.7,,,,2093.3,"Oklahoma City, OK",,,329.3,,6.7,1372721,3109.4,54.8,104.4,490.8,2016
175.2,,586.1,,,,2087.8,"Olympia, WA",,,267.5,,2.2,274020,2941.4,27.0,39.4,243.8,2016
227,,361.2,,,,1948.4,"Omaha, NE",,,441.8,,3.9,923710,2751.4,42.1,78.2,351.2,2016
346.8,,683.1,,,,2065.3,"Orlando, FL",,,215.2,,8.1,2445214,2963.5,50.1,99.3,504.3,2016
126.6,,241.5,,,,1362.4,"Oshkosh, WI",,,78.9,,0,169773,1682.8,12.4,26.5,165.5,2016
58.5,,539.5,,,,1941.6,"Owensboro, KY",,,229.9,,1.7,117893,2710.9,39.0,44.1,143.4,2016
137.3,,342.4,,,,1395.0,"Oxnard, CA",,,194.2,,3.6,849851,1931.5,31.7,85.3,257.9,2016
373.4,,565.8,,,,1820.7,"Palm Bay, FL",,,201.0,,3.5,574187,2587.5,44.4,78.5,499.8,2016
360.1,,602.5,,,,2561.6,"Panama City, FL",,,215.5,,4.5,200502,3379.5,44.9,67.8,477.3,2016
310.9,,650.1,,,,1857.5,"Parkersburg, WV",,,137.4,,4.4,91681,2645,51.3,26.2,392.7,2016
320.9,,503.7,,,,1885.4,"Pensacola, FL",,,156.8,,5.2,484608,2546,50.1,81.7,457.9,2016
251.6,,510.4,,,,1648.4,"Peoria, IL",,,98.9,,3.7,375999,2257.7,45.5,97.3,398.1,2016
242.1,,334.0,,,,1672.4,"Philadelphia, PA",,,165.8,,7.9,6068767,2172.1,33.7,162.8,446.5,2016
262.6,,552.3,,,,2028.6,"Phoenix, AZ",,,289.2,,5.5,4662302,2870.1,46.1,112.7,426.9,2016
682.9,,1450.2,,,,2103.8,"Pine Bluff, AR",,,335.5,,10.8,92403,3889.5,64.9,150.4,909.1,2016
178.1,,309.5,,,,1349.8,"Pittsburgh, PA",,,87.2,,5.1,2345496,1746.5,22.9,82.9,289,2016
401.3,,534.0,,,,1214.1,"Pittsfield, MA",,,62.4,,2.4,126594,1810.5,65.6,43.4,512.7,2016
236.9,,427.7,,,,2028.1,"Pocatello, ID",,,171.8,,3.6,84414,2627.5,23.7,21.3,285.5,2016
81.4,,285.5,,,,1349.9,"Portland, ME",,,55.5,,1.5,529510,1691,27.4,24.0,134.3,2016
156.8,,370.7,,,,2033.5,"Portland, OR",,,390.0,,1.7,2435620,2794.2,49.2,68.4,276.1,2016
179.5,,329.7,,,,1347.4,"Port St, FL",,,80.5,,4.1,461932,1757.6,28.6,46.8,258.9,2016
244,,373.7,,,,1442.4,"Prescott, AZ",,,106.2,,2.7,225038,1922.3,21.8,21.8,290.2,2016
208.2,,367.3,,,,,"Providence, RI",,,,,2.4,1612295,,38.8,65.7,315,2016
38.7,,207.1,,,,1462.7,"Provo, UT",,,91.6,,0.8,599314,1761.3,27.4,10.7,77.6,2016
428.4,,1271.2,,,,3264.0,"Pueblo, CO",,,809.9,,6.7,164337,5345.1,104.7,140.0,679.7,2016
187.8,,245.1,,,,1206.9,"Punta Gorda, FL",,,63.6,,2.8,176234,1515.6,19.9,11.3,221.9,2016
124.3,,449.4,,,,1394.5,"Racine, WI",,,81.2,,4.1,194692,1925.1,14.9,76.0,219.3,2016
328.1,,435.8,,,,1963.6,"Rapid City, SD",,,212.8,,3.4,145700,2612.2,103.6,59.7,494.9,2016
170.2,,343.1,,,,1210.2,"Reading, PA",,,85.1,,4.1,414729,1638.4,26.8,72.6,273.7,2016
558.9,,680.8,,,,1942.3,"Redding, CA",,,487.8,,6.7,178755,3111,83.9,96.2,745.7,2016
361.9,,419.4,,,,1777.7,"Reno, NV",,,396.2,,3.1,457558,2593.3,42.2,107.3,514.5,2016
250.6,,581.1,,,,1570.1,"Riverside, CA",,,516.0,,5.1,4509084,2667.3,26.7,115.0,397.3,2016
157,,245.5,,,,1898.3,"Roanoke, VA",,,120.4,,5.1,314014,2264.2,33.8,47.1,243,2016
70.7,,244.7,,,,1124.7,"Rochester, MN",,,90.2,,0,214994,1459.6,42.3,24.7,137.7,2016
148.3,,329.9,,,,1562.2,"Rochester, NY",,,103.6,,4.7,1075149,1995.7,42.7,85.1,280.8,2016
613.1,,614.2,,,,1806.6,"Rockford, IL",,,174.9,,9.2,337323,2595.7,69.7,179.4,871.3,2016
312.4,,756.6,,,,,"Rocky Mount, NC",,,112.1,,8.2,147228,,22.4,105.3,448.3,2016
217.8,,647.2,,,,2026.6,"Rome, GA",,,193.9,,5.2,96420,2867.7,28.0,69.5,320.5,2016
260.7,,458.9,,,,1565.7,"Sacramento , CA",,,366.4,,4.2,2283312,2391,26.1,120.1,411,2016
476.2,,435.6,,,,1229.1,"Saginaw, MI",,,78.7,,9.4,191925,1743.4,66.7,56.3,608.6,2016
156.1,,424.8,,,,2155.5,"Salem, OR",,,288.6,,4.6,416427,2868.9,22.6,45.4,228.6,2016
252.7,,383.4,,,,1429.7,"Salinas, CA",,,579.5,,12.9,434506,2392.6,37.3,116.5,419.3,2016
273,,636.8,,,,1995.8,"Salisbury, MD",,,71.1,,3.8,397778,2703.8,39.2,88.5,404.5,2016
233.2,,612.4,,,,3396.6,"Salt Lake City, UT",,,590.4,,3.9,1190065,4599.4,69.5,103.9,410.5,2016
216,,894.6,,,,3389.0,"San Angelo, TX",,,254.9,,5,120833,4538.5,64.6,48.0,333.5,2016
348,,663.3,,,,3055.2,"San Antonio, TX",,,363.3,,7.7,2426076,4081.9,65.8,104.9,526.4,2016
210.8,,313.2,,,,1204.5,"San Diego, CA",,,332.4,,3,3317259,1850.1,32.8,83.7,330.4,2016
215.5,,458.6,,,,2287.9,"San Francisco, CA",,,601.6,,5.1,4688840,3348.1,33.9,223.2,477.7,2016
161.6,,384.7,,,,1286.3,"San Jose, CA",,,505.5,,2.9,1991233,2176.5,33.0,82.6,280.1,2016
326.8,,425.4,,,,1769.5,"San Luis Obispo, CA",,,177.8,,1.4,281827,2372.7,36.2,31.2,395.6,2016
279.4,,444.8,,,,2480.9,"Santa Cruz, CA",,,529.7,,1.8,274494,3455.4,43.7,76.1,401.1,2016
271.3,,1093.8,,,,1580.7,"Santa Fe, NM",,,190.7,,1.3,148925,2865.2,28.2,71.8,372.7,2016
211.9,,418.9,,,,1500.5,"Santa Maria, CA",,,273.6,,2.9,445908,2193.1,54.7,72.9,342.4,2016
266.8,,304.4,,,,1071.2,"Santa Rosa, CA",,,176.2,,2,502249,1551.8,56.1,47.0,371.9,2016
227.4,,665.6,,,,2148.1,"Savannah, GA",,,293.1,,13.8,385219,3106.8,20.5,155.8,417.4,2016
201.7,,726.8,,,,2603.4,"Seattle, WA",,,559.8,,2.7,3808184,3890,39.5,109.2,353.2,2016
184.4,,382.1,,,,1360.5,"Sebastian, FL",,,105.2,,2.7,150236,1847.8,14.0,28.6,229.6,2016
244.3,,675.0,,,,1875.7,"Sebring, FL",,,120.2,,7,99857,2670.8,27.0,49.1,327.5,2016
117,,143.8,,,,1230.5,"Sheboygan, WI",,,55.5,,1.7,115401,1429.8,25.1,11.3,155.1,2016
196.8,,466.7,,,,1350.0,"Sherman, TX",,,173.0,,4,125998,1989.7,40.5,31.7,273,2016
451.7,,821.2,,,,2719.8,"Shreveport, LA",,,259.5,,11.7,442787,3800.5,46.7,140.7,650.9,2016
283.3,,380.4,,,,1800.2,"Sierra Vista, AZ",,,132.1,,4,125652,2312.7,24.7,28.7,340.6,2016
227.4,,475.6,,,,1931.9,"Sioux City, IA",,,250.5,,1.8,168846,2658,33.8,37.3,300.3,2016
276,,451.0,,,,1797.2,"Sioux Falls, SD",,,265.9,,3.9,256120,2514.1,59.7,48.4,388.1,2016
249.6,,698.4,,,,2069.8,"South Bend, IN",,,286.5,,5,319742,3054.7,54.7,153.9,463.2,2016
200,,904.8,,,,3559.6,"Spokane, WA",,,541.2,,2.9,553915,5005.6,58.5,74.2,335.6,2016
533.6,,754.3,,,,2141.7,"Springfield, IL",,,153.1,,3.8,210256,3049.1,69.9,132.7,740.1,2016
359.8,,530.6,,,,1583.5,"Springfield, MA",,,176.2,,2.9,630942,2290.4,51.2,123.9,537.8,2016
419,,715.7,,,,3073.9,"Springfield, MO",,,446.8,,2.6,459709,4236.4,81.8,100.3,603.6,2016
164.8,,960.6,,,,2803.5,"Springfield, OH",,,246.8,,3.7,135331,4010.9,34.0,145.6,348,2016
40.9,,147.5,,,,899.6,"State College, PA",,,18.0,,1.2,161409,1065,40.3,11.8,94.2,2016
85.9,,234.3,,,,1148.1,"Staunton, VA",,,73.4,,5.8,119934,1455.8,27.5,13.3,132.6,2016
113.7,,272.5,,,,1999.6,"St, MN",,,103.5,,0.5,195241,2375.5,49.7,34.8,198.7,2016
107.7,,365.0,,,,1237.6,"St, UT",,,123.3,,0,159745,1725.9,49.5,11.9,169,2016
278.1,,726.7,,,,2827.9,"St, MO",,,506.3,,7.9,126595,4061,47.4,86.9,420.2,2016
,,442.5,,,,1801.5,"St, MO",,,246.3,,11.1,2811156,2490.2,38.1,122.5,,2016
562.2,,581.4,,,,2036.5,"Stockton, CA",,,485.8,,8.5,729104,3103.7,30.2,222.7,823.6,2016
491.3,,941.8,,,,2144.5,"Sumter, SC",,,200.6,,3.7,107671,3286.9,28.8,66.9,590.7,2016
154.2,,347.9,,,,1516.3,"Syracuse, NY",,,94.0,,5.3,655589,1958.2,51.3,65.6,276.4,2016
425,,871.1,,,,2869.0,"Tallahassee, FL",,,355.4,,4.5,380448,4095.4,74.6,127.5,631.6,2016
228.7,,393.9,,,,1761.9,"Tampa, FL",,,178.1,,3.9,3020266,2333.9,32.7,75.6,340.8,2016
324.3,,734.9,,,,2347.9,"Texarkana, TX",,,229.4,,7.4,149537,3312.2,57.5,58.2,447.4,2016
203.6,,222.0,,,,611.5,"The Villages, FL",,,42.5,,0.8,124785,875.9,20.0,9.6,234,2016
388.8,,732.5,,,,2005.7,"Toledo, OH",,,164.0,,7.1,604373,2902.2,71.6,149.2,616.8,2016
240.9,,650.4,,,,2791.5,"Topeka, KS",,,422.9,,9,232459,3864.8,32.7,108.8,391.5,2016
208.3,,429.5,,,,1203.1,"Trenton, NJ",,,146.1,,6.8,370221,1778.7,28.9,158.6,402.5,2016
293.4,,599.7,,,,3401.9,"Tucson, AZ",,,265.0,,4.8,1017936,4266.7,57.2,141.0,496.4,2016
385.3,,889.8,,,,2245.4,"Tulsa, OK",,,487.6,,9.2,984554,3622.9,68.1,126.4,588.9,2016
228.4,,646.5,,,,1966.9,"Tuscaloosa, AL",,,174.1,,7.5,241294,2787.5,38.1,94.1,368,2016
219.7,,,,,,,"Tyler, TX",,,192.1,,3.1,224848,,37.4,67.2,327.3,2016
210.6,,377.5,,,,2258.8,"Urban Honolulu, HI",,,436.5,,1.6,995572,3072.8,38.4,84.0,334.6,2016
148.8,,344.8,,,,1484.7,"Utica, NY",,,59.7,,1.4,292919,1889.3,63.8,51.9,265.9,2016
228.2,,715.9,,,,2403.1,"Valdosta, GA",,,173.7,,4.9,143315,3292.7,20.2,67.0,320.3,2016
262.1,,776.2,,,,1407.1,"Vallejo, CA",,,494.5,,5.5,437638,2677.8,46.6,147.8,462,2016
254.5,,859.7,,,,2660.0,"Vineland, NJ",,,118.2,,7.1,154814,3637.9,41.3,215.1,518,2016
200.6,,375.2,,,,2258.3,"Virginia Beach, VA",,,177.5,,9.5,1724733,2810.9,37.3,104.7,352.1,2016
244.9,,585.0,,,,1478.9,"Visalia, CA",,,458.8,,7.2,460141,2522.7,29.3,71.5,352.9,2016
271.3,,598.0,,,,2071.8,"Waco, TX",,,116.0,,2.7,263878,2785.8,78.4,71.6,424.1,2016
160.5,,563.4,,,,2353.8,"Walla Walla, WA",,,247.0,,3.1,64789,3164.1,55.6,30.9,250,2016
322.8,,693.6,,,,2653.3,"Warner Robins, GA",,,193.1,,4.7,189578,3540,23.7,100.8,452.1,2016
157.8,,183.9,,,,1533.0,"Washington, DC",,,126.0,,4.5,6152267,1842.9,30.7,108.3,301.3,2016
344.7,,525.5,,,,1338.9,"Waterloo, IA",,,117.0,,1.8,170888,1981.4,53.8,42.1,442.4,2016
145.2,,298.1,,,,1435.8,"Watertown, NY",,,41.9,,1.7,117080,1775.7,78.6,14.5,240,2016
83.1,,217.6,,,,1051.4,"Wausau, WI",,,44.8,,0.7,136010,1313.9,28.7,19.9,132.3,2016
100.5,,294.1,,,,1449.4,"Weirton, WV",,,57.8,,1.7,119362,1801.2,20.9,36.0,159.2,2016
101.2,,426.7,,,,1663.6,"Wenatchee, WA",,,142.0,,0.9,117637,2232.3,26.4,15.3,143.7,2016
275,,376.4,,,,1097.0,"Wheeling, WV",,,81.9,,2.8,142933,1555.3,42.0,30.1,349.8,2016
535.9,,,,,,2921.3,"Wichita, KS",,,389.9,,6.5,643764,,60.1,106.3,708.8,2016
178.5,,689.2,,,,2133.0,"Wichita Falls, TX",,,225.1,,8,150165,3047.3,89.9,85.9,362.3,2016
121.9,,214.4,,,,1255.2,"Williamsport, PA",,,45.0,,6.1,115682,1514.5,27.7,50.1,205.7,2016
233.1,,741.4,,,,2062.6,"Wilmington, NC",,,148.9,,6,282695,2953,29.0,95.5,363.6,2016
64.1,,255.7,,,,1151.7,"Winchester, VA",,,66.3,,5.2,134144,1473.8,49.9,19.4,138.7,2016
,,339.9,,,,1148.7,"Worcester, MA",,,111.7,,1.4,861261,1600.2,34.3,70.4,,2016
183.9,,821.6,,,,2309.0,"Yakima, WA",,,485.8,,8.4,250717,3616.4,32.7,74.6,299.5,2016
137,,214.0,,,,1280.6,"York, PA",,,91.9,,4.3,443062,1586.5,24.2,69.1,234.5,2016
280.3,,643.2,,,,1641.7,"Yuba City, CA",,,432.7,,7.6,170558,2717.6,29.3,80.3,397.5,2016
98.2,,227.0,,,,404.6,"Aguadilla, Puerto Rico",,,23.9,,7.1,309696,655.5,3.9,27.8,136.9,2016
110.1,,212.1,,,,605.1,"Arecibo, Puerto Rico",,,64.2,,5.4,185250,881.5,2.2,51.8,169.5,2016
149.2,,285.5,,,,491.2,"Guayama, Puerto Rico",,,12.9,,24.4,77771,789.5,10.3,50.1,234,2016
170.1,,308.4,,,,862.4,"Mayaguez, Puerto Rico",,,38.3,,17,94038,1209.1,4.3,72.3,263.7,2016
166.1,,197.4,,,,594.2,"Ponce, Puerto Rico",,,34.6,,22.6,309512,826.1,7.1,57.8,253.6,2016
54.6,,134.9,,,,193.3,"San German, Puerto Rico",,,24.9,,7,128279,353.1,3.1,26.5,91.2,2016
94,,255.6,,,,778.7,"San Juan, Puerto Rico",,,156.1,,23.4,2157729,1190.4,4.9,123.0,245.3,2016
282.5,,,,,,1718.2,"Abilene, TX",,,176.0,,4.1,170995,,70.2,83.6,440.4,2017
149.2,,534.7,,,,1850.2,"Akron, OH",,,156.0,,7.4,703907,2541,48.9,71.9,277.3,2017
547.1,,830.8,,,,2927.4,"Albany, GA",,,178.8,,15.2,151534,3937.1,37.6,126.7,726.6,2017
102.4,,394.3,,,,1909.5,"Albany, OR",,,243.5,,1.6,124014,2547.3,33.1,21.0,158,2017
176.1,,257.3,,,,1623.2,"Albany, NY",,,74.2,,2,885673,1954.7,40.8,72.3,291.2,2017
